source target
PWP2 NOP1
PWP2 UTP18
PWP2 DBP8
PWP2 RPS9B
PWP2 UTP15
PWP2 ECM16
PWP2 ROK1
PWP2 MPP10
PWP2 RRP7
PWP2 RRP12
PWP2 MVD1
PWP2 RPS7A
PWP2 HCA4
PWP2 UBP10
PWP2 ENP2
PWP2 UTP13
PWP2 NOP58
PWP2 IMP4
PWP2 RPS16A
PWP2 STIP1
PWP2 CBF5
PWP2 RRP5
PWP2 ENP1
PWP2 UTP8
PWP2 UTP11
PWP2 NOC4
PWP2 RPS5
PWP2 RPS13
PWP2 SOF1
PWP2 MRD1
PWP2 UTP20
PWP2 NOP14
IME1 IME2
IME1 UME6
IME1 STH1
IME1 RIM11
ELP4 SAP30
ELP4 PAC10
ELP4 ELP3
ELP4 YPT6
ELP4 SDS3
ELP4 BNI1
ELP4 SWD3
ELP4 GET1
ELP4 GET2
ELP4 CLA4
ELP4 URM1
ELP4 IKI1
ELP4 ELP6
ELP4 LGE1
ELP4 BRE1
ELP4 IKI3
ELP4 UBA4
ELP4 SIN3
ELP4 PGD1
ELP4 SRB2
ELP4 SOH1
ELP4 MYO2
ATG1 PEX5
ATG1 HIR2
ATG1 ATG31
ATG1 SPR3
ATG1 AUR1
ATG1 AVL9
ATG1 FMP45
ATG1 ERF2
ATG1 FAR7
ATG1 EMP46
ATG1 YPT1
ATG1 KAE1
ATG1 COP1
ATG1 PDE2
ATG1 ATG8
ATG1 MSP1
ATG1 GPI8
ATG1 SGD1
ATG1 IME2
ATG1 CUR1
ATG1 SEC2
ATG1 RPS25A
ATG1 ATG18
ATG1 CIN4
ATG1 PEX8
ATG1 VPS4
ATG1 SKI7
ATG1 WBP1
ATG1 ATG14
ATG1 MTW1
ATG1 BCK2
ATG1 APE1
ATG1 KSP1
ATG1 HXT17
ATG1 YBR225W
ATG1 ATG13
ATG1 VID28
ATG1 SSO1
ATG1 YAP1
ATG1 SIN4
ATG1 TSC13
ATG1 YKR023W
ATG1 YJR154W
ATG1 ENT5
ATG1 LSM1
ATG1 YKL063C
ATG1 BOR1
ATG1 ATG17
ATG1 ORC2
ATG1 FCY1
ATG1 ATG9
ATG1 ICL1
ATG1 NAP1
ATG1 RGD1
ATG1 DAP2
ATG1 LOT5
ATG1 CDC3
ATG1 CPR3
ATG1 ECM1
ATG1 DGR2
ATG1 ATG27
ATG1 ATG11
PNO1 ENP1
PNO1 NOC4
PNO1 NOB1
PNO1 RIO2
PNO1 TSR1
TOM71 TOM70
TOM71 SSA1
TOM71 MDM34
TOM71 YLR072W
TDP1 SMT3
TDP1 RAD9
TDP1 RAD2
TDP1 TOP1
TDP1 RAD52
SRL3 CDC28
SRL3 PTK1
SRL3 SSK2
PIB2 CDC13
PIB2 GTR1
PIB2 MEH1
PMP3 VPS8
PMP3 GAP1
PMP3 IPT1
PMP3 SUR1
PMP3 GIM3
PMP3 YKE2
PMP3 VMA21
PMP3 CSG2
PMP3 VRP1
PMP3 GIM5
PMP3 PAC10
PMP3 SKN1
PMP3 CHS1
TOP3 TOF1
TOP3 RAD51
TOP3 TOP1
TOP3 CDC28
TOP3 RMI1
TOP3 CTF4
TOP3 RAD54
TOP3 SRS2
TOP3 RRM3
TOP3 CSM3
TOP3 ATE1
TOP3 MMS4
TOP3 MUS81
TOP3 SHU1
TOP3 SLX8
TOP3 ELG1
TOP3 POL32
TOP3 DNA2
TOP3 RAD24
TOP3 SLX1
TOP3 XRS2
TOP3 HMO1
ATG2 ATG18
TOD6 SCH9
TOD6 SDS3
TOD6 DSN1
VPS27 HOG1
VPS27 DOA4
VPS27 HSE1
VPS27 AUR1
VPS27 RIM8
VPS27 APL6
VPS27 IRA2
VPS27 KEX2
VPS27 CNB1
VPS27 RIC1
VPS27 WHI2
VPS27 COP1
VPS27 VPS41
VPS27 GCN2
VPS27 FPS1
VPS27 INO4
VPS27 ARL1
VPS27 RIM101
VPS27 MON1
VPS27 CCZ1
VPS27 PMT1
VPS27 UTH1
VPS27 SLA1
VPS27 UBR2
VPS27 HTA1
VPS27 NNF2
VPS27 GYP1
VPS27 SPF1
VPS27 PKR1
VPS27 UPS1
VPS27 DBF2
VPS27 PTK1
MYO5 CLC1
MYO5 ARC40
MYO5 GIM3
MYO5 SLA1
MYO5 VRP1
MYO5 LAS17
MYO5 PKH1
MYO5 HOC1
MYO5 PAN1
MYO5 ARC18
MYO5 MNN11
MYO5 BNR1
MYO5 YKE2
MYO5 GIM5
MYO5 SRL1
MYO5 CMD1
MYO5 RVS161
MYO5 PRK1
MYO5 SSA1
MYO5 SHE4
RNA1 HOG1
RNA1 PBS2
RNA1 REG1
RNA1 GTR1
RNA1 SNF2
RNA1 SMT3
RNA1 CEX1
RNA1 GSP1
RNA1 SSK2
RNA1 RPN11
RNA1 NUP116
AIR2 AIR1
AIR2 SMT3
AIR2 PAP2
AIR2 ELP3
AIR2 MTR4
AIR2 NPL3
AIR2 STO1
AIR2 RRP6
PIN4 PSD1
PIN4 YKE2
PIN4 BNI1
PIN4 GIM5
PIN4 CAF40
PIN4 RAD17
PIN4 YKU70
PIN4 RAD52
PIN4 HSP104
MAS1 MAS2
MAS1 SMF1
BOI2 PAC11
BOI2 BOI1
BOI2 JNM1
BOI2 RHO3
BOI2 CDC24
BOI2 ARP1
BOI2 DYN1
BOI2 DSE1
BOI2 MSB1
BOI2 NIP100
ARC18 ARC35
ARC18 ARC40
ARC18 LEM3
ARC18 ARC19
ARC18 ARP3
ARC18 GET2
ARC18 CHS6
ARC18 ILM1
ARC18 SWE1
ARC18 BNR1
ARC18 ESA1
ARC18 SKT5
ARC18 CHS1
ARC18 CHS3
ARC18 POL32
NOT3 MOT2
NOT3 CCR4
NOT3 NOT5
NOT3 POP2
NOT3 CDC36
NOT3 CAF40
VAC17 PEP12
VAC17 ATG18
VAC17 MYO2
CNE1 GUP1
CNE1 COG8
CNE1 KRE1
CNE1 LEM3
CNE1 ERD1
CNE1 LAS21
CNE1 ROT1
CNE1 GET2
CNE1 TRS65
CNE1 SPF1
CNE1 RIC1
CNE1 CWH41
CNE1 HOC1
CNE1 RGP1
CNE1 WBP1
CNE1 MNN2
CNE1 KAR2
CNE1 BIG1
CNE1 RUD3
CNE1 SLP1
CNE1 SCJ1
CNE1 STE24
CNE1 OST3
CNE1 BST1
CNE1 CSF1
YBL029C-A FMP45
TAM41 ART5
TAM41 UPS1
NGG1 SGF29
NGG1 ELP3
NGG1 SGF73
NGG1 SPT15
NGG1 TAF10
NGG1 SWI1
NGG1 YPT6
NGG1 UBP8
NGG1 TAF6
NGG1 TRA1
NGG1 TAF9
NGG1 ADA2
NGG1 UBP3
NGG1 SRB2
NGG1 SPT8
NGG1 HTZ1
NGG1 AHC1
NGG1 TADA2A
NGG1 SPT7
SBH2 GET3
SBH2 ILM1
SBH2 MGA2
SBH2 GET1
SBH2 GET2
SBH2 CHO2
OCA1 OCA2
OCA1 CDC13
OCA1 RIC1
OCA1 YPT6
OCA1 MNN11
OCA1 EST1
OCA1 SIW14
HSP90AA1 TOM70
HSP90AA1 TAH1
CSL4 SKI7
CSL4 RRP42
CSL4 MPP6
CSL4 RRP4
CSL4 SKI6
CSL4 MTR3
CSL4 RRP46
CSL4 DIS3
CSL4 RRP6
YGR122W SNF7
SAN1 CDC13
SAN1 SIR4
SAN1 RPA135
SAN1 RAD16
SAN1 SED1
UBA2 MOT1
UBA2 PAP1
UBA2 ULP2
GET3 ILS1
GET3 YPT6
GET3 YBR137W
GET3 COG6
GET3 COG5
GET3 MGA2
GET3 MTC1
GET3 GET1
GET3 SEC22
GET3 YDJ1
GET3 RIC1
GET3 SGT2
GET3 MSP1
GET3 MDY2
GET3 ARL1
GET3 AUR1
GET3 VPS1
GET3 CPR2
GET3 ERG25
GET3 PMR1
GET3 COG8
GET3 ARV1
GET3 RET2
GET3 GLO3
GET3 GET4
GET3 GEF1
GET3 GET2
GET3 SPF1
GET3 COG7
GET3 TAT1
GET3 HTZ1
GET3 SEC27
GET3 RUD3
GET3 RGP1
GET3 CHO2
GET3 SSH1
GET3 BRE5
GET3 RPN11
GET3 GPA1
GET3 SED5
GET3 HSP104
NUP100 NUP49
NUP100 NUP133
NUP100 NUP188
NUP100 NUP60
NUP100 PSE1
NUP100 SRP1
NUP100 NUP84
NUP100 NUP120
NUP100 NAM7
NUP100 TOF1
NUP100 SXM1
NUP100 NUP57
NUP100 SSA2
NUP100 GLE1
NUP100 NUP116
NUP100 MSN5
NUP100 ARX1
NUP100 PAB1
PAM17 TIM17
PAM17 TIM23
PAM17 UPS1
PAM17 SSC1
PAM17 PAM16
PAM17 PSD1
PAM17 SIN3
SSK2 HOG1
SSK2 CLC1
SSK2 RIM8
SSK2 IGO2
SSK2 SSK22
SSK2 MMS22
SSK2 QCR2
SSK2 POB3
SSK2 PTC1
SSK2 ORC2
SSK2 TVP38
SSK2 SGF29
SSK2 SET3
SSK2 SST2
SSK2 SHO1
SSK2 SEC28
SSK2 FAU1
SSK2 RPS17B
SSK2 CHO2
SSK2 CIK1
SSK2 PBS2
SSK2 UBP3
SSK2 COX7
SSK2 YHR210C
SSK2 SAP155
SSK2 CHK1
SSK2 GPD1
SSK2 TPS1
SSK2 STE20
SSK2 RPL14A
SSK2 AEP2
SSK2 UPS1
SSK2 BRE1
SSK2 GLO4
SSK2 MRP49
SSK2 SAC1
SSK2 DST1
SSK2 RTC6
SSK2 PAL1
SSK2 SWR1
SSK2 CDC10
PSK1 BMH2
PSK1 UGP1
PSK1 PSK2
PSK1 TAF6
ENT1 SLA2
ENT1 EDE1
ENT1 CHC1
ENT1 GIC2
ENT1 PAN1
ENT1 GIC1
ENT1 ENT2
TMA108 PBS2
PCC1 GON7
PCC1 KAE1
SUP4 ELP3
YDC1 LAC1
BCS1 ATP6
BCS1 RIP1
BCS1 PTK1
POL5 PWP1
POL5 UTP8
POL5 UTP9
DSN1 MCM16
DSN1 NSL1
DSN1 MCM21
DSN1 FIN1
DSN1 BUB1
DSN1 HCM1
DSN1 NKP1
DSN1 CTF3
DSN1 MAD1
DSN1 MAD2
DSN1 HEL2
DSN1 MIF2
DSN1 NDC80
DSN1 BUB3
DSN1 CHL4
DSN1 DAD1
DSN1 DAM1
DSN1 DAD2
DSN1 SPC34
DSN1 CSM1
DSN1 DUO1
DSN1 MAM1
DSN1 IML3
DSN1 CTF19
DSN1 NNF1
DSN1 UBR2
DSN1 DAD3
DSN1 DAD4
DSN1 SPC25
DSN1 AME1
DSN1 MCM22
DSN1 HSK3
DSN1 SLK19
DSN1 SPC19
DSN1 RPL22A
DSN1 MTW1
DSN1 KRE28
DSN1 MUB1
DSN1 SPC24
DSN1 CEP3
DSN1 NKP2
SFB2 SEC28
SFB2 LRO1
SFB2 SEC23
SFB2 GET2
SFB2 SEC24
SFB2 GET1
SFB2 SEC22
PCF11 CFT2
PCF11 PBS2
PCF11 LSM8
PCF11 PAP1
PCF11 RNA15
PCF11 MPE1
PCF11 RPO21
PCF11 RNA14
GPI16 GAA1
GPI16 GPI17
GPI16 GPI8
TOF2 LRS4
TOF2 CDC14
TOF2 CIN8
TOF2 YCS4
TOF2 TOP1
TOF2 CIK1
TOF2 CHK1
TOF2 SIR2
TOF2 CSM1
TOF2 FOB1
TOF2 NET1
AIM22 MCK1
AIM22 GCN2
AIM22 FKS1
AIM22 RIM11
HYR1 GPX1
HYR1 GLN1
HYR1 MXR1
HYR1 TDH2
LYS9 LSM8
LYS9 GET4
LYS9 TRM112
ISR1 SSU72
ISR1 CHS2
MDN1 NOG2
MDN1 RIX1
MDN1 NOP15
MDN1 NOP4
MDN1 HHF1
MDN1 NUG1
MDN1 NOP7
MDN1 ARX1
MDN1 BUD20
MDN1 YTM1
MDN1 CIC1
SEG1 LSP1
UBC1 UBC5
UBC1 UBC4
UBC1 HRD1
VAC14 FIG4
VAC14 VPS29
VAC14 FAB1
VAC14 GIM3
VAC14 BNI1
VAC14 BIM1
VAC14 GIM5
VAC14 CLA4
VAC14 DIA2
VAC14 VPS30
VAC14 CHK1
VAC14 SSA2
VAC14 MYO2
VAC14 SET2
VAC14 YKE2
VAC14 ASE1
VAC14 ADE6
VAC14 MTF2
VAC14 ATG18
VAC14 VPS35
LSR1 CWC2
ASI2 ASI3
ASI2 ASI1
DSE3 TUB3
DSE3 CSM1
DSE3 YKE2
DSE3 GIM5
ACC1 PLC1
ACC1 CCT5
ACC1 SIT4
SUM1 ARC40
SUM1 COG8
SUM1 ORC2
SUM1 ORC3
SUM1 HHF1
SUM1 SIR3
SUM1 GIM3
SUM1 COG6
SUM1 COG5
SUM1 GIM5
SUM1 MMR1
SUM1 GET2
SUM1 GYP1
SUM1 UME6
SUM1 SIR4
SUM1 YPT6
SUM1 VPS72
SUM1 HTZ1
SUM1 PAP2
SUM1 ARP8
SUM1 NPL3
SUM1 RVS161
SUM1 SIR2
SUM1 ORC5
SUM1 BRE5
SUM1 CDC7
MOB1 DBF20
MOB1 DBF2
MOB1 CDC55
MOB1 POP2
MOB1 CDC28
MOB1 HOF1
MOB1 NET1
RPP1 POP3
RPP1 POP4
RPP1 POP1
HIR2 YPT6
HIR2 HHF1
HIR2 HPC2
HIR2 IES2
HIR2 LSM7
HIR2 ASF1
HIR2 SLX8
HIR2 CLB5
HIR2 CDC73
HIR2 ARP8
HIR2 SPT4
HIR2 CSE2
HIR2 SIN3
HIR2 SPT10
HIR2 LSM1
HIR2 SEM1
HIR2 PMR1
HIR2 CTF18
HIR2 PAC10
HIR2 MLP1
HIR2 MSI1
HIR2 SPT2
HIR2 MED1
HIR2 HTZ1
HIR2 HIR3
HIR2 CTK3
HIR2 RLF2
HIR2 TEF4
HIR2 RTT106
RTT107 MMS22
RTT107 PMR1
RTT107 SRS2
RTT107 RRM3
RTT107 CLA4
RTT107 RAD57
RTT107 NSE5
RTT107 IPT1
RTT107 SLX1
RTT107 GET2
RTT107 POL30
RTT107 KRE29
RTT107 NHP6B
RTT107 TEL1
RTT107 MRE11
RTT107 MUS81
RTT107 NSE3
RTT107 RAD51
RTT107 RAD50
RTT107 MEC1
RTT107 CSM3
RTT107 RAD23
RTT107 PPM1
RTT107 HTA1
RTT107 CTF4
RTT107 DOT1
RTT107 MMS4
RTT107 RAD27
RTT107 RAD52
RTT107 TSA1
RTT107 RAD54
RTT107 RAD9
RTT107 ELG1
RTT107 RPN10
RTT107 LGE1
RTT107 BRE1
RTT107 SMC5
RTT107 RAD24
RTT107 DPB11
RTT107 DST1
RTT107 XRS2
RTT107 IKI3
RTT107 POL2
YCS4 SWE1
YCS4 TOP1
YCS4 CSM1
YCS4 BRN1
YCS4 RTT103
YCS4 YCG1
YCS4 RAD52
YCS4 FOB1
YCS4 KAR3
STR3 COX7
MIC19 RPC19
MIC19 IRA2
MIC19 MIC10
MIC19 MIC27
YPT53 YPT52
YPT53 MRS6
YPT53 GDI1
MLP2 NAB2
MLP2 CDC31
MLP2 NUP188
MLP2 NUP120
MLP2 SPC42
MLP2 NUP192
MLP2 NUP133
MLP2 POM152
MLP2 NUP84
MLP2 CMD1
MLP2 ASM4
MLP2 NUP60
MLP2 PAB1
MLP2 ULP1
MLP2 NUP1
MLP2 SEH1
MLP2 SPC29
MLP2 NIC96
MLP2 IST3
MLP2 CNM67
MLP2 SPC98
MLP2 MLP1
FAR7 FAR8
FAR7 FAR3
FAR7 VPS64
LEA1 BRE1
LEA1 RSE1
LEA1 BRR1
LEA1 PRP4
LEA1 PRP19
LEA1 BUD13
LEA1 YHC1
LEA1 RPN4
LEA1 PRP46
LEA1 MSL1
LEA1 BRR2
LEA1 SMD3
LEA1 HSH49
LEA1 SMB1
LEA1 SNU71
LEA1 CDC73
LEA1 CUS1
LEA1 HTZ1
LEA1 CWC15
LEA1 SNT309
LEA1 SME1
LEA1 PRP45
LEA1 NPL3
LEA1 MUD2
LEA1 SNU114
LEA1 PAB1
LEA1 CHS1
LEA1 PRP39
LEA1 RPA34
LEA1 ARV1
LEA1 NTC20
LEA1 SMD1
LEA1 SYF2
LEA1 PUB1
LEA1 ECM2
LEA1 SYF1
LEA1 KIN1
LEA1 CEF1
LEA1 SMD2
LEA1 PRP8
LEA1 LSM7
LEA1 MUD1
LEA1 IST3
LEA1 PRP11
LEA1 CLF1
LEA1 SNP1
LEA1 ISY1
LEA1 PRP42
LEA1 CWC2
LEA1 HSH155
LEA1 PRP9
ERP3 ERP5
CCT8 RPN11
CCT8 ARO1
CCT8 CMR1
IRC21 BIM1
IRC21 IRA2
IRC21 DIA2
IRC21 FKS1
KAR3 LRS4
KAR3 CIN8
KAR3 CPR6
KAR3 MAD3
KAR3 GIM3
KAR3 PRE9
KAR3 CTF19
KAR3 MCM21
KAR3 DYN3
KAR3 BIM1
KAR3 HUR1
KAR3 JNM1
KAR3 CTF3
KAR3 MAD1
KAR3 MAD2
KAR3 CSM1
KAR3 POP2
KAR3 CLB4
KAR3 RPT5
KAR3 BUB3
KAR3 ASE1
KAR3 CHL1
KAR3 DAM1
KAR3 CDC28
KAR3 XRN1
KAR3 CIK1
KAR3 SCC2
KAR3 SEM1
KAR3 PAC11
KAR3 PMR1
KAR3 RRD2
KAR3 TUB3
KAR3 CTF18
KAR3 IML3
KAR3 GPA1
KAR3 XRS2
KAR3 LSM7
KAR3 CSM3
KAR3 RTT109
KAR3 NNF1
KAR3 DYN1
KAR3 VIK1
KAR3 TOF1
KAR3 PBS2
KAR3 ELG1
KAR3 RPN10
KAR3 SLK19
KAR3 NUM1
KAR3 DCC1
KAR3 YKE2
KAR3 GIM5
KAR3 ARP1
KAR3 CHL4
KAR3 MUM2
KAR3 PAC1
KAR3 NIP100
KAR3 CEP3
KAR3 MCM22
KAR3 SIF2
PPT1 SGT1
MSC2 ZRG17
MSC2 WHI3
RAD2 TFB1
RAD2 SSL2
RAD2 RAD52
RAD2 SEN1
RAD2 SRB4
PDE2 UBP3
PDE2 HOM3
PDE2 RAS1
PDE2 IRA2
PDE2 SPC24
PDE2 CDC73
PDE2 WHI2
PDE2 CYR1
PDE2 CDC16
PDE2 COX12
PDE2 PDE1
PDE2 DAM1
REB1 MOT1
REB1 RSC3
REB1 TAF1
REB1 NPL6
REB1 TOP1
REB1 VPS1
REB1 BUD23
TPO3 RDI1
CHL1 CIK1
CHL1 CTF18
CHL1 ORC3
CHL1 MAD3
CHL1 DCC1
CHL1 GIM3
CHL1 MCM21
CHL1 SRS2
CHL1 BUB1
CHL1 BIM1
CHL1 RAD27
CHL1 DBF4
CHL1 MAD1
CHL1 POL30
CHL1 CIN8
CHL1 MCM22
CHL1 CTF3
CHL1 ELG1
CHL1 CLA4
CHL1 PKC1
CHL1 BUB3
CHL1 YKE2
CHL1 GIM5
CHL1 MAD2
CHL1 CDC37
CHL1 CHL4
CHL1 MCM16
CHL1 MCM2
CHL1 PDS1
CHL1 ORC2
CHL1 SCC2
CHL1 RTS1
SEC28 HOG1
SEC28 SEC26
SEC28 RGP1
SEC28 MCK1
SEC28 SEC27
SEC28 COG6
SEC28 HMO1
SEC28 RET3
SEC28 PER1
SEC28 KEX2
SEC28 RIC1
SEC28 COP1
SEC28 ERG3
SEC28 KIN4
SEC28 GCS1
SEC28 SCJ1
SEC28 SRB2
SEC28 CSF1
SEC28 COG8
SEC28 RET2
SEC28 BUG1
SEC28 NNF2
SEC28 CDC73
SEC28 GET2
SEC28 ARF1
SEC28 SPF1
SEC28 SCS2
SEC28 PBS2
SEC28 VPS8
SEC28 RPN10
SEC28 COG5
SEC28 SET2
SEC28 UBC7
SEC28 SEC22
SEC28 YPT6
SEC28 AKL1
SEC28 SFT2
SEC28 BRE5
SEC28 BST1
SEC28 KAR2
PRM1 ERG6
SPC25 SPC24
SPC25 MCM21
SPC25 ADA2
SPC25 NNF1
SPC25 NDC80
SPC25 MTW1
SPC25 MAD1
SPC25 DYN1
SHY1 COX4
SHY1 COX2
SHY1 SET2
SHY1 COA1
SHY1 MSS51
SHY1 COA3
SHY1 COX14
SHY1 COX6
SHY1 COX10
ALR1 ALR2
ALR1 NAM7
ALR1 FUS3
PRP31 IMG1
PRP31 MRPL28
PRP31 LSM2
PRP31 MRPL4
PRP31 LSM3
PRP31 SMD1
PRP31 SMB1
PRP31 GCN2
PRP31 SMD2
PRP31 MRP7
PRP31 PRP8
PRP31 PRP4
PRP31 SNU114
PRP31 DIB1
PRP31 YML6
PRP31 MRPL35
PRP31 BRR2
PRP31 PRP3
PRP31 MRPL3
SEM1 RPN7
SEM1 YPT6
SEM1 RPN4
SEM1 RPN11
SEM1 UBP8
SEM1 RPT3
SEM1 RIC1
SEM1 APQ12
SEM1 SEC15
SEM1 RPN13
SEM1 SIN3
SEM1 VPS64
SEM1 SPT8
SEM1 SWR1
SEM1 SAP30
SEM1 RPN5
SEM1 NUP57
SEM1 UBP10
SEM1 GIM3
SEM1 DCC1
SEM1 SDS3
SEM1 RPN12
SEM1 CAF130
SEM1 CDC73
SEM1 SWI6
SEM1 SPF1
SEM1 YJR084W
SEM1 RPN10
SEM1 SWI4
SEM1 LSM7
SEM1 SOH1
SEM1 MIP1
SEM1 HTZ1
SEM1 RPT4
SEM1 SGF73
SEM1 RAD16
SEM1 CIK1
SEM1 RPB3
SEM1 MCM21
SEM1 VPS72
SEM1 RPN1
SEM1 MMR1
SEM1 RPN2
SEM1 CLA4
SEM1 CTF18
SEM1 RPN8
SEM1 IRA2
SEM1 THP3
SEM1 NUP133
SEM1 RPT5
SEM1 LSM1
SEM1 NPL3
SEM1 RPT2
SEM1 DRS2
SEM1 RXT2
SEM1 YAF9
SEM1 RPN3
SEM1 RRP6
SEM1 NUP188
SEM1 EAF3
SEM1 SRB2
SEM1 LGE1
SEM1 BRE1
SEM1 ARL1
SEM1 GIM5
SEM1 SEC10
SEM1 SWD1
SEM1 GCN20
RAD33 RAD23
REG1 ADR1
REG1 CDC48
REG1 GRR1
REG1 SAK1
REG1 BMH2
REG1 GAL83
REG1 RAS1
REG1 SSB1
REG1 TPS1
REG1 GPA1
REG1 REG2
TIM13 CDC73
TIM13 SAP30
TIM13 UPS1
TIM13 DEP1
TIM13 CTI6
TIM13 TIM23
TIM13 MIA40
TIM13 RXT2
TIM13 RPD3
TIM13 SIN3
MDR1 RCY1
NUP57 NUP49
NUP57 NUP60
NUP57 PSE1
NUP57 PTK1
NUP57 SRP1
NUP57 SRP40
NUP57 ATG17
NUP57 SSA2
NUP57 NUP133
NUP57 NIC96
NUP57 POM152
NUP57 NUP84
TPM1 YPT6
TPM1 ESA1
TPM1 COG5
TPM1 RPN11
TPM1 MMR1
TPM1 APL2
TPM1 MDM20
TPM1 CLA4
TPM1 CHS6
TPM1 RIC1
TPM1 SWE1
TPM1 MNN11
TPM1 ERG3
TPM1 SKT5
TPM1 CDC24
TPM1 AGE2
TPM1 SRO9
TPM1 TPM2
TPM1 ELO3
TPM1 SLM2
TPM1 COF1
TPM1 COG8
TPM1 PHO85
TPM1 SLA1
TPM1 NUM1
TPM1 BNI1
TPM1 RGD1
TPM1 GIN4
TPM1 COG6
TPM1 ARF1
TPM1 URM1
TPM1 SMI1
TPM1 CHS3
TPM1 JNM1
TPM1 ILM1
TPM1 PAC1
TPM1 UBA4
TPM1 SEC6
TPM1 VPS1
TPM1 CMD1
TPM1 CHS7
TPM1 TRS65
TPM1 BRE5
TPM1 NIP100
TPM1 MYO2
TPM1 BNR1
TPM1 SNC2
TPM1 DYN1
DAN4 VHS1
RAD30 UBC13
RAD30 REV1
RAD30 RNH201
RAD30 RAD5
RAD30 POL30
RAD30 RNH1
RAD30 OGG1
RAD30 POL32
GLO3 SEC26
GLO3 SEC27
GLO3 BET1
GLO3 MTC1
GLO3 ARP6
GLO3 GET1
GLO3 VPS30
GLO3 ARL1
GLO3 GCS1
GLO3 AGE2
GLO3 SWR1
GLO3 PMR1
GLO3 ARC40
GLO3 COG8
GLO3 LEM3
GLO3 SMI1
GLO3 CDC73
GLO3 GET2
GLO3 ARF1
GLO3 SPF1
GLO3 IRE1
GLO3 RAV1
GLO3 SEC22
GLO3 GOS1
GLO3 RUD3
GLO3 YCK1
GLO3 RPN11
GLO3 ECM30
GLO3 BST1
SYF2 CDC40
SYF2 PRP22
SYF2 IST3
SYF2 SNT309
SYF2 PRP19
SYF2 NTC20
SYF2 CLF1
SYF2 SYF1
SYF2 ISY1
SYF2 PSK2
SYF2 ECM2
SYF2 CWC2
LOC576779 CDH1
HTB1 KAP114
HTB1 PSE1
HTB1 PER1
HTB1 UBP10
HTB1 INO80
HTB1 HTA2
HTB1 SIR3
HTB1 HTB2
HTB1 HHF1
HTB1 ELG1
HTB1 MCM2
HTB1 NAP1
HTB1 CHZ1
HTB1 UBP8
HTB1 CTK1
HTB1 RKR1
HTB1 SPT21
HTB1 ARP8
HTB1 SWE1
HTB1 SNF5
HTB1 BRE1
HTB1 RFA1
HTB1 HTZ1
HTB1 DPB4
HTB1 STH1
HTB1 YKU70
HTB1 SPT10
HTB1 LSM1
HTB1 RTG2
HTB1 NHP6B
HTB1 SIR2
HTB1 NPL3
HTB1 HTA1
HTB1 DPB3
HTB1 MED1
VMA7 VMA4
VMA7 VMA8
VMA7 VMA6
VMA7 VMA2
VMA7 VPH1
EXO70 SEC9
EXO70 SEC15
EXO70 RHO3
EXO70 SEC4
EXO70 SEC5
EXO70 SEC10
EXO70 SSO2
EXO70 SEC6
TRS120 TCA17
TRS120 TRS130
TRS120 BET3
TRS120 TRS65
RAD52 MSH6
RAD52 CDC28
RAD52 PRE9
RAD52 TEL1
RAD52 BUB1
RAD52 RFA1
RAD52 CCS1
RAD52 CLB2
RAD52 SOD1
RAD52 POL30
RAD52 BUB2
RAD52 POL3
RAD52 RFA3
RAD52 RNH202
RAD52 HHF1
RAD52 SIN3
RAD52 SMT3
RAD52 ULP1
RAD52 NUP84
RAD52 PGD1
RAD52 REV1
RAD52 ESA1
RAD52 MUS81
RAD52 PMR1
RAD52 SAP30
RAD52 CTF18
RAD52 RAD51
RAD52 RMI1
RAD52 NUP60
RAD52 SDS3
RAD52 RAD5
RAD52 NFI1
RAD52 YKU80
RAD52 RFA2
RAD52 TRM2
RAD52 IRC19
RAD52 RAD50
RAD52 CDC73
RAD52 DIA2
RAD52 RAD54
RAD52 NTG2
RAD52 RAD9
RAD52 ELG1
RAD52 RPN10
RAD52 DCC1
RAD52 DNA2
RAD52 HUR1
RAD52 XRN1
RAD52 DST1
RAD52 RRM3
RAD52 CMR1
RAD52 INO80
RAD52 SGV1
RAD52 RPO21
RAD52 LRS4
RAD52 NPL3
RAD52 DUN1
RAD52 PIF1
RAD52 TOP1
RAD52 ERG5
RAD52 CIK1
RAD52 CDC13
RAD52 SWD3
RAD52 SRS2
RAD52 RAD10
RAD52 ASF1
RAD52 MPH1
RAD52 OGG1
RAD52 YDJ1
RAD52 ORC2
RAD52 POP2
RAD52 IRA2
RAD52 SKN7
RAD52 EST1
RAD52 NUP133
RAD52 ARP8
RAD52 SLX8
RAD52 SIR2
RAD52 RNH201
RAD52 TSA1
RAD52 POL32
RAD52 PPH3
RAD52 MMS22
RAD52 MEC1
RAD52 RPA190
RAD52 CCR4
RAD52 UME6
RAD52 CTF4
RAD52 SIZ1
RAD52 RAD27
RAD52 NUP120
RAD52 GET2
RAD52 TOF1
RAD52 RDH54
RAD52 LGE1
RAD52 CLA4
RAD52 SEC22
RAD52 RTT109
RAD52 YKU70
RAD52 MRE11
RAD52 SAW1
RAD52 RAD3
CKA1 RTF1
CKA1 HHF1
CKA1 ABF1
CKA1 CDC14
CKA1 POB3
CKA1 FIP1
CKA1 PTC1
CKA1 MGM101
CKA1 SLX8
CKA1 SAK1
CKA1 PWP1
CKA1 RIO1
CKA1 FPR3
CKA1 SIN3
CKA1 GYP6
CKA1 UME6
CKA1 SPT2
CKA1 CDC7
CKA1 SDS3
